alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1752544522.9283,elite,100.41431681336,1742334339.3006,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Po Kong",Asia,AS,"Hong Kong",HK,,true,"Cloudflare London, LLC",22.338,114.2,false,"SaiBo HongKong Co., Limited",false,"Wong Tai Sin",success,Asia/Hong_Kong,,1752407122,1752833166.0769,80,http,http://103.160.204.175:80,false,107.31101036072,12166,896,93.140407288317,103.160.204.175
true,1750609663.4018,elite,100.00085652316,1742425992.9027,"AS397273 Render",RENDER,"San Francisco","North America",NA,"United States",US,"South of Market",false,Render,37.7775,-122.397,false,Render,false,California,success,America/Los_Angeles,94107,1752424372,1752833166.0165,80,http,http://216.24.57.47:80,false,208.75287055969,12300,3275,78.972712680578,216.24.57.47
true,1750600727.4017,elite,102.22495867679,1742384565.9963,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752415531,1752833165.8565,80,http,http://89.116.250.147:80,false,289.01147842407,12737,3294,79.452311147152,89.116.250.147
true,1750601026.4227,elite,98.386531043546,1742336201.0018,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Po Kong",Asia,AS,"Hong Kong",HK,,true,"Cloudflare London, LLC",22.338,114.2,false,"SaiBo HongKong Co., Limited",false,"Wong Tai Sin",success,Asia/Hong_Kong,,1752415814,1752833165.8393,80,http,http://103.160.204.17:80,false,284.94787216187,12223,3285,78.817384575703,103.160.204.17
true,1750601141.4716,elite,102.52897895909,1742424018.8953,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752415685,1752833165.7267,80,http,http://185.221.160.221:80,false,424.61705207825,12341,3277,79.017799974389,185.221.160.221
true,1752178817.9353,elite,99.14699675136,1742444335.5526,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752417496,1752833165.5631,80,http,http://216.205.52.172:80,false,643.01371574402,12698,3623,77.801605293793,216.205.52.172
true,1750598775.2967,elite,101.53428290955,1742601342.7038,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752413604,1752833165.5342,80,http,http://185.221.160.109:80,false,186.85841560364,12508,2978,80.769727495803,185.221.160.109
true,1750600985.4195,elite,99.352600141176,1742335518.1905,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752415834,1752833165.5298,80,http,http://216.205.52.244:80,false,612.46132850647,12711,3782,77.069059601043,216.205.52.244
true,1750575593.8796,elite,100.56448856788,1742509945.5517,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752390141,1752833165.3307,80,http,http://170.114.46.141:80,false,766.44682884216,12224,715,94.474070639153,170.114.46.141
true,1751960943.6828,elite,101.7853532815,1742845686.1492,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752363564,1752833164.8223,80,http,http://89.116.250.160:80,false,796.46873474121,12644,753,94.379338657908,89.116.250.160
true,1750565866.4499,elite,101.07305102446,1742569354.1362,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752380861,1752833162.7739,80,http,http://170.114.46.107:80,false,105.58867454529,12251,524,95.898238747554,170.114.46.107
true,1752833162.3297,elite,6183.4609725259,1752495406.3262,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1752555421,1752833162.3297,25773,socks4,socks4://67.43.236.18:25773,true,9315.9489631653,11,2221,0.49283154121864,67.43.236.18
true,1750554151.7121,elite,99.911682576434,1742335664.1193,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1752368887,1752833162.2823,80,http,http://102.177.176.134:80,false,379.76360321045,12285,886,93.273099992408,102.177.176.134
true,1750603406.1449,elite,99.89371798912,1742474548.8407,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752417925,1752833162.2658,80,http,http://185.221.160.100:80,false,384.81688499451,12706,3604,77.903126916002,185.221.160.100
true,1750603242.7714,elite,98.763523786821,1742414217.1057,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752418178,1752833161.8501,80,http,http://170.114.46.145:80,false,29.088735580444,12489,3331,78.944374209861,170.114.46.145
true,1750610140.3699,elite,101.14483166324,1742554348.4053,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752540692,1752833161.6242,80,http,http://45.67.215.125:80,false,159.34562683105,12756,3467,78.629106823645,45.67.215.125
true,1750602662.4655,elite,101.61776709327,1742334653.1913,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1752417329,1752833161.3432,80,http,http://102.177.176.251:80,false,63.212633132935,12276,3292,78.854059609455,102.177.176.251
true,1751958600.6266,elite,101.14944927488,1742467053.2193,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1752424576,1752833161.2894,80,http,http://69.84.182.164:80,false,99.417686462402,12511,3758,76.900854385641,69.84.182.164
true,1750602845.2942,elite,101.63954142656,1742509311.9716,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752417560,1752833161.0271,80,http,http://185.221.160.156:80,false,29.436349868774,12349,3081,80.032404406999,185.221.160.156
true,1752833160.8943,transparent,8198.4288278981,1750610576.1731,"AS141262 King Netsol Private Limited",KINGNPL-AS-IN,Ahmedabad,Asia,AS,India,IN,,false,"King Netsol Private Limited",23.0276,72.5871,false,"King Netsol Private Limited",true,Gujarat,success,Asia/Kolkata,382421,1752427403,1752833160.8943,83,http,http://103.159.46.41:83,false,14444.597005844,271,9267,2.8412665128958,103.159.46.41
true,1752833160.7367,elite,1338.4245139215,1740594402.6783,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"DigitalOcean, LLC",1.32123,103.695,false,"DigitalOcean, LLC",true,"South West",success,Asia/Singapore,627753,1752352199,1752833160.7367,80,http,http://128.199.202.122:80,false,925.53114891052,28384,107317,20.916573938291,128.199.202.122
true,1750609561.4473,elite,101.22675693667,1742542735.375,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",false,"North West",success,Asia/Singapore,858877,1752424334,1752833160.7216,80,http,http://45.8.211.22:80,false,51.09715461731,12487,2980,80.733173854012,45.8.211.22
true,1750601176.7565,elite,99.403180858015,1742335307.8649,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1752415915,1752833160.6805,80,http,http://69.84.182.124:80,false,38.466453552246,12597,3281,79.336188436831,69.84.182.124
true,1751958537.5232,elite,102.20975331617,1742334814.3398,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1752413520,1752833160.4504,80,http,http://102.177.176.118:80,false,64.826965332031,12503,3297,79.132911392405,102.177.176.118
true,1750560580.7347,elite,100.93287147815,1742421782.526,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752375221,1752833159.9501,80,http,http://89.116.250.79:80,false,59.569120407104,12576,908,93.266093147434,89.116.250.79
true,1751958404.3703,elite,100.28716234944,1742332719.9773,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1752418044,1752833159.9195,80,http,http://102.177.176.204:80,false,89.166164398193,12461,3294,79.092351634402,102.177.176.204
true,1751960820.8779,elite,100.86638044541,1742500129.3777,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752417808,1752833159.4435,80,http,http://45.67.215.183:80,false,238.40522766113,12457,3121,79.965335729875,45.67.215.183
true,1751958610.4496,elite,99.201695648861,1742461291.4659,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752425111,1752833159.1755,80,http,http://170.114.45.125:80,false,45.777320861816,12576,3275,79.338842975207,170.114.45.125
true,1751960929.3457,elite,97.48551354999,1720503287.5498,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752331047,1752833158.9426,80,http,http://141.101.120.36:80,false,73.111295700073,12656,1953,86.631528509823,141.101.120.36
true,1750609421.3206,elite,100.30295561782,1742475640.3891,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752423893,1752833158.6364,80,http,http://89.116.250.213:80,false,21.610498428345,12483,3749,76.903647116806,89.116.250.213
true,1750611317.0344,elite,102.27684722023,1750611317.0344,"AS397273 Render",RENDER,"San Francisco","North America",NA,"United States",US,"South of Market",false,Render,37.7775,-122.397,false,Render,false,California,success,America/Los_Angeles,94107,1752426176,1752833158.4455,80,http,http://216.24.57.155:80,false,48.668622970581,12250,0,100,216.24.57.155
true,1752795287.2535,transparent,741.0223711392,1752405146.3104,"AS3356 Level 3 Parent, LLC",LEVEL3,Bogotá,"South America",SA,Colombia,CO,Suba,false,"CTL Colombia",4.74149,-74.0711,false,ELEECOM,false,"Bogota D.C.",success,America/Bogota,111156,1752405147,1752833158.3859,8080,http,http://8.243.67.190:8080,false,534.27767753601,2371,274,89.640831758034,8.243.67.190
true,1752306959.3282,elite,98.856803240529,1742335255.6327,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752417883,1752833158.3294,80,http,http://170.114.45.136:80,false,108.90555381775,12551,3290,79.23110914715,170.114.45.136
true,1750575533.601,elite,102.16720646993,1742607554.229,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1752390174,1752833157.8494,80,http,http://69.84.182.101:80,false,80.477952957153,12555,632,95.207401228483,69.84.182.101
true,1750558767.0435,elite,99.198609047124,1722339668.8165,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1752373509,1752833157.8247,80,http,http://69.84.182.58:80,false,32.41491317749,12614,1555,89.025337003317,69.84.182.58
true,1750558890.8931,elite,100.52551465796,1742335225.3407,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Po Kong",Asia,AS,"Hong Kong",HK,,true,"Cloudflare London, LLC",22.338,114.2,false,"SaiBo HongKong Co., Limited",false,"Wong Tai Sin",success,Asia/Hong_Kong,,1752373834,1752833157.6803,80,http,http://103.160.204.77:80,false,35.126924514771,12248,881,93.289664102369,103.160.204.77
true,1750550641.6125,elite,101.59024018549,1742534961.3854,"AS397273 Render",RENDER,"San Francisco","North America",NA,"United States",US,"South of Market",false,Render,37.7775,-122.397,false,Render,false,California,success,America/Los_Angeles,94107,1752365333,1752833157.6251,80,http,http://216.24.57.206:80,false,50.253391265869,12388,625,95.197110581726,216.24.57.206
true,1750603392.2271,elite,101.66121498356,1742562098.025,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752418202,1752833157.3665,80,http,http://216.205.52.231:80,false,24.343252182007,12425,2933,80.902461257976,216.205.52.231
true,1750508354.3669,elite,97.380547365033,1720480224.6107,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"Invermae Solutions SL",false,England,success,Europe/London,W1B,1752506078,1752833157.3498,80,http,http://185.238.228.119:80,false,96.292018890381,13242,5656,70.070906974283,185.238.228.119
true,1751958813.7838,elite,100.609235329,1742361740.9795,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752391311,1752833157.3378,80,http,http://170.114.46.131:80,false,77.937602996826,12227,896,93.172292920826,170.114.46.131
true,1751958721.9225,elite,100.50500080108,1742429820.2387,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752369069,1752833157.3168,80,http,http://170.114.45.251:80,false,69.167852401733,12315,895,93.224829674489,170.114.45.251
true,1750610024.9862,elite,100.72496921455,1742572517.6314,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752424929,1752833157.3157,80,http,http://185.221.160.83:80,false,73.143005371094,12472,2927,80.992272225469,185.221.160.83
true,1750601012.8582,elite,99.50761076289,1742586743.2888,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752415557,1752833157.3088,80,http,http://216.205.52.25:80,false,186.99669837952,12605,2938,81.09760020588,216.205.52.25
true,1750600791.3388,elite,102.65974011324,1742441961.2243,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752415368,1752833156.7393,80,http,http://89.116.250.120:80,false,53.41362953186,12535,3258,79.370607231052,89.116.250.120
true,1750509284.7599,elite,97.705983957707,1720479714.8699,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"Invermae Solutions SL",false,England,success,Europe/London,W1B,1752324542,1752833156.6478,80,http,http://185.238.228.157:80,false,77.37398147583,12686,2193,85.261106257141,185.238.228.157
true,1750509470.9188,elite,95.827423849999,1720526622.1553,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752527029,1752833156.6234,80,http,http://170.114.46.205:80,false,129.88972663879,13064,4837,72.979163175242,170.114.46.205
